CustomerId,FirstName,LastName,Country,City,DOB
24557,Leigh,Oliver,Italy,Bologna,10/02/1965
24558,Elma,Conrad,Italy,Bologna,05/27/1992
24559,Andre,Perkins,Germany,Berlin,02/05/1973
24560,Harvey,Barr,France,Lyon,08/26/1970
24561,Elena,Howell,Germany,Hamburg,05/17/1962
24562,Geraldine,Nelson,Germany,Bonn,06/02/1988
24563,Rosetta,Frederick,Germany,Berlin,04/16/1991
24564,Ignacio,Marshall,France,Lyon,03/05/1953
24565,Sonia,Ramos,Italy,Florence,11/15/1998
24566,Marcie,Hudson,Portugal,Porto,05/07/1964
24567,Christy,Cochran,France,Marseille,01/09/1974
24568,Beverley,Kennedy,England,Liverpool,07/26/1999
24569,Abraham,Powers,England,Newcastle,09/22/1942
24570,Ben,Dillon,Switzerland,Lucerne,06/25/2003
24571,Savannah,McKay,Netherlands,Amsterdam,07/16/2002
24572,Duane,Bryan,Ireland,Tralee,03/15/1987
24573,Juana,McKee,Spain,Barcelona,05/03/1983
24574,Tracie,Matthews,Netherlands,The Hague,03/21/1946
24575,Young,Morales,Switzerland,Zürich,11/18/1959
24576,Margo,Parrish,England,Manchester,04/14/1992
24577,Bertram,Smith,France,Marseille,03/11/1945
24578,Henry,Sims,Italy,Rome,10/20/1976
24579,Clement,Booker,France,Paris,07/23/1960
24580,Joey,Cross,Italy,Bologna,03/19/1964
24581,Rosanne,Cooley,Spain,Bilbao,07/24/1950
24582,Richie,Conley,Switzerland,Zürich,02/20/1973
24583,Dante,Waters,Ireland,Waterford,10/14/1958
24584,Abdul,Lee,Spain,Zaragoza,09/04/1974
24585,Joyce,Wheeler,Netherlands,Rotterdam,07/12/1951
24586,Gabriela,Vance,Italy,Catania,06/20/1947
24587,Jerrod,Cabrera,Spain,Madrid,05/07/1997
24588,Duncan,Sharp,Italy,Genoa,04/09/1967
24589,Rosalind,Patrick,Netherlands,Rotterdam,08/12/1963
24590,Gayle,Acosta,Netherlands,Amsterdam,03/19/1947
24591,Lara,Hardin,Ireland,Tralee,11/03/1973
24592,Alisa,Cantu,Italy,Catania,07/22/1972
24593,Bob,Stanton,France,Nice,06/06/1998
24594,Ismael,Ferrell,Germany,Munich,03/09/1988
24595,Celia,Koch,Spain,Valencia,11/27/1957
24596,Margarita,Willis,Germany,Munich,04/16/2002
24597,George,Small,Portugal,Lisbon,03/09/1949
24598,Orville,Dawson,Italy,Genoa,07/02/1990
24599,Edna,Norman,Italy,Milan,03/05/1960
24600,Quintin,McIntosh,Germany,Düsseldorf,09/04/1980
24601,Betty,Vazquez,Spain,Barcelona,06/10/1961
24602,Blair,Owens,Spain,Zaragoza,10/08/1956
24603,Kendall,Gordon,Ireland,Dublin,04/18/1993
24604,Lydia,Pittman,Italy,Rome,11/18/1973
24605,Trina,Craig,Ireland,Tralee,01/23/1968
24606,Misty,Berger,Ireland,Dublin,05/11/1955
24607,Nathaniel,Tate,Ireland,Waterford,07/12/1954
24608,Paige,Moore,Switzerland,Geneva,04/10/1965
24609,Teresa,Espinoza,Germany,Düsseldorf,06/21/1946
24610,Barbra,Warren,France,Toulouse,03/17/1954
24611,Damien,Hancock,Italy,Rome,02/11/1961
24612,Nathaniel,Wynn,Ireland,Waterford,03/03/1958
24613,Karin,Daniels,Portugal,Lisbon,01/27/2002
24614,Russell,Huffman,Portugal,Porto,06/01/1968
24615,Misty,Randolph,England,Bristol,09/07/1945
24616,Harvey,Hebert,Italy,Bologna,01/21/1946
24617,Millicent,Boyd,France,Marseille,02/18/1949
24618,Vilma,Schultz,England,London,10/24/1984
24619,Tasha,Holt,England,London,03/07/1980
24620,Enoch,Clarke,Germany,Berlin,04/08/1979
24621,Antione,Freeman,England,Leeds,07/01/1957
24622,Francisco,Watson,Germany,Dresden,02/08/2000
24623,Ursula,Herrera,Spain,Zaragoza,08/18/1991
24624,Alexis,Hamilton,Italy,Naples,01/19/1952
24625,Nancy,Mooney,Spain,Murcia,03/26/1996
24626,Dianna,Combs,Ireland,Limerick,02/06/1988
24627,Deidre,Harvey,Switzerland,Zürich,07/17/1967
24628,Estelle,Medina,Italy,Milan,06/02/2003
24629,Josie,Wolf,Germany,Munich,05/15/2001
24630,Lance,Guy,France,Marseille,02/27/1984
24631,Lauri,Carter,Switzerland,Lucerne,03/04/1978
24632,Vilma,Johnson,Ireland,Dublin,10/13/1956
24633,Jessie,Fox,Germany,Hamburg,02/17/1975
24634,Errol,Norman,France,Nantes,08/12/1973
24635,Lindsay,Carr,Switzerland,Zürich,02/03/1993
24636,Jude,Bridges,Switzerland,Geneva,08/16/1987
24637,Daron,Gutierrez,Spain,Barcelona,05/20/1987
24638,Ginger,Shaffer,Italy,Florence,04/09/1983
24639,Chong,Perez,Italy,Rome,11/22/1978
24640,Bridget,Alvarado,Germany,Düsseldorf,08/10/1951
24641,Shad,Marshall,Ireland,Cork,05/13/1983
24642,Anton,Pena,Germany,Dresden,02/21/1981
24643,Javier,Morrow,Ireland,Dublin,09/06/1972
24644,Joaquin,Stanton,France,Paris,01/17/1977
24645,Rene,Payne,Italy,Catania,09/04/1982
24646,Esmeralda,Holder,Germany,Düsseldorf,10/12/1960
24647,Miles,Hansen,France,Marseille,04/23/1965
24648,Reinaldo,Spencer,England,Manchester,06/10/1977
24649,Darlene,Merrill,Italy,Milan,09/10/1968
24650,Scottie,Gilmore,Spain,Barcelona,01/21/1986
24651,Norris,Ingram,Germany,Munich,05/03/2001
24652,Lester,Cardenas,Portugal,Porto,05/08/1962
24653,Lanny,Vang,Ireland,Dublin,03/21/1983
24654,Chet,Espinoza,Spain,Córdoba,01/11/1992
24655,Seymour,Kennedy,England,Birmingham,01/03/1955
24656,Jacques,Conrad,France,Nice,05/06/1991
24657,Josephine,Strickland,Italy,Bologna,02/23/1978
24658,Katrina,Mitchell,France,Toulouse,01/15/1991
24659,Derick,Pate,Portugal,Lisbon,02/18/1954
24660,Nelson,Cox,Germany,Berlin,04/14/1977
24661,Mabel,Pennington,England,Newcastle,01/13/2004
24662,Colton,Roach,England,Leeds,05/02/1981
24663,Dona,Orr,Switzerland,Geneva,10/20/1946
24664,Brandie,Estes,Germany,Bonn,10/22/1995
24665,Lourdes,Stewart,Italy,Bologna,02/19/1948
24666,Jacinto,Le,Germany,Düsseldorf,11/13/1966
24667,Noemi,Alvarado,Spain,Barcelona,08/03/1975
24668,Devon,Gould,Germany,Hamburg,06/23/1946
24669,Brianna,Spence,Ireland,Cork,04/14/1962
24670,Burl,Lewis,Spain,Barcelona,04/27/1974
24671,Michale,Patel,Italy,Milan,02/26/1974
24672,Harrison,McDonald,Germany,Hamburg,05/21/1976
24673,Donny,Petty,Ireland,Limerick,03/09/1947
24674,Ricky,Tanner,Spain,Madrid,11/25/1971
24675,Carmen,Evans,Italy,Naples,10/18/1983
24676,Mckinley,Barlow,England,Manchester,08/11/2000
24677,Rowena,Hunt,Spain,Córdoba,08/02/2000
24678,Carrie,Leon,France,Marseille,09/01/1975
24679,Maria,Weeks,Germany,Dresden,09/14/1961
24680,Desiree,Herman,Germany,Düsseldorf,02/08/1989
24681,Marty,Bray,Ireland,Dublin,06/07/2001
24682,Antony,McIntosh,Italy,Catania,09/18/1975
24683,Leif,Schultz,Spain,Seville,08/13/2004
24684,Allison,Reilly,Germany,Cologne,03/11/1952
24685,Gregg,Irwin,Italy,Bologna,10/09/1964
24686,Angelo,Rodgers,Italy,Genoa,09/26/1980
24687,Margo,White,Portugal,Porto,03/10/1955
24688,Bob,Tillman,Spain,Madrid,06/25/1957
24689,Violet,Castillo,Spain,Madrid,01/26/2003
24690,Rey,Gross,England,Birmingham,06/20/1956
24691,Jarred,Lowe,Ireland,Waterford,01/04/1957
24692,Gertrude,Dickerson,Spain,Barcelona,06/25/1964
24693,Lazaro,Livingston,Portugal,Lisbon,04/04/1997
24694,Johnnie,Holder,Spain,Madrid,07/02/1959
24695,Francis,Rivera,Netherlands,Amsterdam,09/20/1959
24696,Ursula,McCarty,Switzerland,Lucerne,01/23/1968
24697,Arlie,Gomez,Germany,Frankfurt,11/18/1945
24698,Vanessa,Cross,Ireland,Cork,07/24/1986
24699,Delores,Francis,France,Nice,08/10/1995
24700,Wyatt,Dickson,Italy,Rome,08/19/1955
24701,Clyde,Pruitt,Ireland,Dublin,02/19/1971
24702,Eunice,Mercado,Spain,Barcelona,01/09/1979
24703,Therese,Rasmussen,Germany,Hamburg,02/03/1985
24704,Wade,Stuart,Italy,Bologna,05/06/1942
24705,Keneth,Levy,Germany,Munich,09/05/1980
24706,Willie,Wyatt,France,Nantes,01/21/1948
24707,Jodie,Hester,Germany,Bonn,02/02/1994
24708,Dionne,Cameron,Netherlands,Amsterdam,09/02/1945
24709,Socorro,Knox,Ireland,Dublin,03/14/1994
24710,Harley,Alston,England,Manchester,09/05/1978
24711,Vito,Santana,Spain,Alicante,09/26/2003
24712,Jeramy,Meyer,Italy,Rome,01/22/1942
24713,Katharine,Cline,England,Bristol,10/21/1948
24714,Delbert,Mitchell,Belgium,Brussels,02/08/1953
24715,Agnes,Santos,England,Manchester,09/12/1943
24716,Robyn,Contreras,Netherlands,Amsterdam,03/11/1973
24717,Jenny,Pollard,England,Manchester,11/25/1943
24718,Diane,Peck,Germany,Berlin,01/07/1967
24719,Lorna,Dotson,France,Nice,08/26/1971
24720,Michael,Middleton,Netherlands,Amsterdam,03/02/1943
24721,Laura,Mendez,England,London,09/16/2000
24722,Delbert,Fuentes,Germany,Cologne,02/19/1969
24723,Cory,Love,Italy,Catania,10/23/1944
24724,Diann,Wade,France,Lyon,11/23/1970
24725,Mollie,Navarro,Ireland,Cork,11/02/1986
24726,Winnie,Cunningham,France,Paris,03/17/1974
24727,Randolph,Fischer,Germany,Munich,10/03/1997
24728,Angeline,Mclean,France,Marseille,07/07/1981
24729,Henrietta,Parker,Germany,Hamburg,07/18/1956
24730,Fredrick,Hodge,Germany,Bonn,03/25/2001
24731,Marsha,Hampton,England,Liverpool,04/21/1945
24732,Bessie,Craig,Belgium,Brussels,01/13/1963
24733,Henrietta,Chan,Spain,Zaragoza,03/17/1980
24734,Willie,Rivers,Germany,Berlin,04/15/1975
24735,Marc,Warner,Switzerland,Geneva,01/27/1970
24736,Maureen,Randall,Switzerland,Basel,06/22/1959
24737,Elisa,Castillo,Italy,Bologna,01/19/1950
24738,Mose,House,Switzerland,Basel,06/07/1990
24739,Marcus,Padilla,Spain,Barcelona,06/15/1989
24740,Cruz,Hyde,France,Nantes,08/16/1962
24741,Brandon,Barber,France,Paris,07/20/1964
24742,Helga,Oneil,Ireland,Cork,07/21/1947
24743,Dwight,Franklin,Spain,Barcelona,07/27/1984
24744,Blanca,Bright,Belgium,Brussels,11/06/1962
24745,Lesley,Cline,Italy,Bologna,10/21/1985
24746,Coy,Schwartz,England,Leeds,09/10/1975
24747,Patti,Ramirez,Spain,Córdoba,01/03/1975
24748,Nestor,Orr,Spain,Zaragoza,03/07/1980
24749,Jamie,Bowers,Switzerland,Lucerne,07/03/1959
24750,Darrel,Arnold,Germany,Munich,08/19/1967
24751,Solomon,Richardson,England,Bristol,04/04/1965
24752,Fran,Combs,Germany,Frankfurt,05/20/1960
24753,Jordon,Bradshaw,Portugal,Porto,08/24/1945
24754,Jeffery,Morrow,Spain,Barcelona,11/01/1945
24755,Cristobal,Chen,Germany,Dresden,05/26/2000
24756,Carey,Adams,France,Nantes,05/18/1981
24757,Kristi,Ferrell,Germany,Bonn,08/13/1942
24758,Melvin,Ingram,Spain,Bilbao,02/02/1974
24759,Harland,Keith,Ireland,Limerick,09/04/1994
24760,Felicia,Little,England,London,09/06/2004
24761,Marietta,Chambers,Germany,Düsseldorf,06/02/1993
24762,Jordon,Randall,Germany,Cologne,05/12/1958
24763,Sid,Rhodes,England,Leeds,03/25/1953
24764,Bradly,Noel,France,Paris,06/22/1958
24765,Polly,McGee,Portugal,Porto,09/08/1996
24766,Willa,Simon,England,Liverpool,04/02/1960
24767,Dee,McKnight,Spain,Barcelona,02/09/1979
24768,Scot,Murphy,England,Leeds,01/06/1990
24769,Jerold,Velazquez,Ireland,Waterford,03/13/1950
24770,Queen,Morgan,France,Nice,10/06/1981
24771,Jermaine,Bray,France,Toulouse,10/23/2002
24772,Deirdre,Craig,Netherlands,The Hague,10/02/1977
24773,Morgan,Massey,England,Birmingham,07/11/1993
24774,Mervin,Woodard,Spain,Barcelona,05/21/1966
24775,Porfirio,Boone,England,Liverpool,06/24/1970
24776,Sandy,Montgomery,Germany,Hamburg,02/13/2003
24777,Claudia,Sweeney,England,Birmingham,07/16/1996
24778,Helene,Dawson,Portugal,Lisbon,05/04/1945
24779,Christina,Welch,Netherlands,Rotterdam,03/06/1973
24780,Augustus,Marquez,France,Toulouse,05/13/2003
24781,Ira,Delgado,Germany,Berlin,09/08/1956
24782,Morton,Torres,Italy,Rome,10/19/1967
24783,Isidro,Booth,Spain,Valencia,07/09/1944
24784,Ella,Robinson,England,Newcastle,08/12/1979
24785,Eduardo,Osborn,Italy,Naples,04/17/1956
24786,Al,Hobbs,Germany,Bonn,02/17/1960
24787,Elvin,Figueroa,France,Paris,07/14/1948
24788,Dick,Hatfield,England,Manchester,03/07/1978
24789,Judith,McConnell,England,Birmingham,01/17/1943
24790,Deirdre,Barrett,Switzerland,Lucerne,11/05/1983
24791,Judson,Boone,France,Marseille,05/24/2001
24792,Josefina,Stark,Switzerland,Geneva,06/25/2000
24793,Jewel,Herrera,England,Liverpool,06/06/1999
24794,Ken,Bird,Spain,Barcelona,09/06/1963
24795,Luisa,Alford,Spain,Zaragoza,07/15/1981
24796,Waldo,Sweet,Italy,Milan,02/10/1948
24797,Ella,Duncan,Germany,Düsseldorf,09/14/1966
24798,Eleanor,Wong,France,Lyon,11/09/1956
24799,Antonio,McBride,Belgium,Brussels,01/16/1960
24800,Tamara,Jimenez,Germany,Berlin,10/02/1956
24801,Tracy,Bryant,Germany,Bonn,03/23/1992
24802,Sue,Buchanan,Switzerland,Zürich,10/22/1984
24803,Ernesto,Benton,France,Marseille,03/15/1993
24804,Nick,Decker,France,Nice,09/11/1970
24805,Jerry,Blevins,Italy,Palermo,05/11/1945
24806,Shayne,Cooke,Spain,Seville,10/09/1977
24807,Carmella,Manning,Germany,Cologne,06/18/1962
24808,Cheryl,McDowell,England,Liverpool,11/21/2002
24809,Dallas,Potter,France,Toulouse,02/03/1945
24810,Broderick,Shepherd,Portugal,Porto,03/25/1989
24811,Amado,Klein,England,Liverpool,07/01/1963
24812,Laurel,Santos,France,Nantes,01/07/1945
24813,Raymon,Sanchez,Italy,Bologna,04/27/1950
24814,Bo,Riggs,Italy,Florence,03/14/1996
24815,Orval,Miller,Switzerland,Zürich,06/23/1972
24816,Charles,Hawkins,Italy,Bologna,08/10/1972
24817,Amy,Duke,Germany,Berlin,01/22/1992
24818,Jamie,Strong,France,Paris,09/02/1968
24819,Selma,Mclean,Italy,Bologna,06/15/1999
24820,Quentin,Booker,Germany,Frankfurt,08/05/1977
24821,Bennett,Marshall,France,Lyon,01/13/1974
24822,Hillary,Kelley,Italy,Milan,03/25/1996
24823,Debra,Dale,England,Leeds,07/15/1975
24824,Chad,Johnson,Portugal,Lisbon,06/13/1965
24825,Bryan,Barron,Portugal,Porto,08/05/1962
24826,Basil,Ramos,Spain,Barcelona,04/07/1989
24827,Cherry,Gould,England,Birmingham,09/10/1967
24828,Max,Crosby,Netherlands,Utrecht,04/03/1981
24829,Manuel,Harper,Spain,Madrid,06/21/1980
24830,Booker,Hampton,England,Liverpool,08/03/1966
24831,Murray,Norman,Spain,Madrid,03/08/1952
24832,Dannie,Arnold,France,Nice,06/01/1991
24833,Amber,Richards,Spain,Barcelona,03/12/1946
24834,Valerie,Tran,Germany,Bonn,11/27/1949
24835,Kyle,McIntosh,Germany,Cologne,01/17/1985
24836,Leonor,Carver,France,Toulouse,10/01/1998
24837,Tracey,Hubbard,England,Manchester,05/12/1943
24838,Jay,Park,France,Nantes,04/03/1977
24839,Shelby,Stokes,England,Leeds,09/27/1986
24840,Paula,Robertson,England,Birmingham,05/20/1980
24841,Rosanne,Doyle,Italy,Palermo,11/16/1955
24842,Jocelyn,Cohen,Germany,Hamburg,05/10/2002
24843,Oren,Dunlap,France,Paris,08/13/1979
24844,Marguerite,Buchanan,Italy,Bologna,07/05/1977
24845,Lucius,Webb,Portugal,Lisbon,07/24/1950
24846,Peggy,Cooke,England,Manchester,06/13/1985
24847,Sylvia,Schmidt,Spain,Madrid,11/25/1957
24848,Cletus,Rhodes,France,Paris,06/15/1991
24849,Mohamed,Franks,England,Bristol,05/04/1965
24850,Ilene,Christensen,Portugal,Braga,05/06/1973
24851,Mindy,Valencia,Ireland,Limerick,11/01/1955
24852,Wyatt,Cotton,Germany,Berlin,02/20/1966
24853,Yolanda,Neal,France,Marseille,05/27/2000
24854,Dale,Swanson,Spain,Barcelona,08/14/1970
24855,Esther,Herring,Spain,Barcelona,08/08/1993
24856,Pearlie,Bender,France,Nantes,10/08/1974
24857,Darell,McKenzie,France,Nice,11/08/1952
24858,Preston,Mendez,England,Birmingham,09/15/1991
24859,Reynaldo,Marks,France,Lyon,05/18/1962
24860,Seth,Hart,Portugal,Porto,05/07/1956
24861,Tuan,Joseph,Ireland,Waterford,08/03/2003
24862,Raul,Townsend,Netherlands,Utrecht,04/25/1991
24863,Ezra,Stokes,Belgium,Antwerp,03/19/2002
24864,Frederick,Stevens,England,Birmingham,01/11/1963
24865,Alison,Stark,England,Birmingham,03/18/1960
24866,Lonnie,Robles,Italy,Palermo,04/10/1972
24867,Elsa,Oliver,France,Marseille,06/05/1984
24868,Bob,Stewart,Belgium,Brussels,08/10/1948
24869,Stefanie,Ward,Germany,Frankfurt,06/11/1956
24870,Morgan,Todd,France,Marseille,06/06/1975
24871,Clint,Kidd,Spain,Madrid,09/17/1998
24872,Concetta,Martinez,Netherlands,Amsterdam,07/22/1956
24873,Chadwick,Grimes,France,Nice,07/10/1988
24874,Lara,Rhodes,Italy,Bologna,11/05/1958
24875,Katie,Oneill,England,Manchester,02/23/1999
24876,Ronny,Mills,France,Nice,07/25/1951
24877,Colette,Slater,Netherlands,Rotterdam,08/19/1959
24878,Leland,Spencer,Portugal,Porto,10/17/1972
24879,Ricky,Cooley,Italy,Palermo,07/02/1944
24880,Kirsten,McCarthy,Switzerland,Zürich,09/14/1998
24881,Delores,Mays,Switzerland,Lucerne,09/15/1975
24882,Neal,Mullins,Portugal,Lisbon,05/11/1974
24883,Maxwell,Hooper,Netherlands,Rotterdam,06/15/1987
24884,Lyndon,Lee,England,Manchester,11/20/2000
24885,Gerard,Webb,England,Manchester,10/08/1966
24886,Danielle,Washington,France,Nice,01/05/1980
24887,Ernie,Le,Ireland,Waterford,09/21/1952
24888,Arlene,Riddle,Portugal,Porto,01/27/1945
24889,Carlo,Cruz,Ireland,Tralee,11/13/1982
24890,Della,Owens,Ireland,Waterford,06/26/1962
24891,Robbie,Bender,England,Newcastle,11/11/1975
24892,Neil,Jenkins,Ireland,Limerick,08/16/1988
24893,Maynard,Franklin,Spain,Alicante,01/12/1942
24894,Stefanie,Dennis,Italy,Naples,08/12/1997
24895,Donna,Campos,Germany,Berlin,11/24/1943
24896,Rosemary,Lynn,Netherlands,Rotterdam,01/19/1968
24897,Benita,Pace,Ireland,Waterford,11/25/1989
24898,Shaun,Le,Germany,Munich,06/22/1997
24899,Melba,Jensen,Italy,Florence,04/06/1984
24900,Antoine,Knox,Spain,Valencia,02/27/1968
24901,Alva,Yates,France,Marseille,07/01/1985
24902,Mohammed,United Kingdom,Spain,Valencia,08/15/1942
24903,Dominique,Buchanan,Germany,Bonn,08/10/1970
24904,Ward,Wallace,France,Nice,09/25/1965
24905,Jasmine,Ortega,Italy,Milan,05/25/1974
24906,Roxanne,Dean,Netherlands,Amsterdam,04/20/1944
24907,Rhett,Bernard,Germany,Dresden,11/21/1972
24908,Fabian,Mosley,Ireland,Cork,07/01/1959
24909,Vincent,Good,England,Liverpool,08/25/2000
24910,Geoffrey,Whitehead,France,Marseille,05/16/1956
24911,Jorge,Gilbert,Ireland,Tralee,04/07/1993
24912,Lauri,Myers,Ireland,Dublin,01/27/1957
24913,Summer,Richard,France,Paris,04/23/1977
24914,Adrian,Barton,Italy,Florence,10/15/1975
24915,Etta,Thompson,France,Marseille,02/03/1956
24916,Quinn,Baxter,Ireland,Waterford,05/15/1999
24917,Chang,Everett,Spain,Zaragoza,10/23/1984
24918,Winford,Page,Italy,Palermo,07/13/1984
24919,Ursula,Nash,Switzerland,Geneva,09/01/1999
24920,Reba,Humphrey,Ireland,Waterford,08/20/2004
24921,June,Sawyer,England,Leeds,06/10/1991
24922,Frederick,Fitzgerald,England,Manchester,08/19/1962
24923,Cole,Durham,Germany,Bonn,07/25/1983
24924,Lionel,Blevins,England,Leeds,05/25/1971
24925,Hilda,Brady,England,London,04/15/1965
24926,Angelica,Dejesus,France,Nice,10/27/1948
24927,Kerry,Flynn,Belgium,Brussels,06/21/1963
24928,Maurice,Pollard,Germany,Cologne,02/17/1997
24929,Brendon,Long,Switzerland,Zürich,05/07/1950
24930,Hollis,Diaz,Italy,Bologna,10/07/1957
24931,Reva,Pena,Germany,Munich,04/16/1945
24932,Rosario,Hensley,France,Lyon,11/20/1993
24933,Alexander,Fischer,England,Bristol,07/17/1965
24934,King,Reynolds,France,Paris,06/27/1962
24935,Connie,Torres,France,Nice,05/07/1989
24936,Monroe,Zimmerman,France,Nantes,03/11/1953
24937,Audra,Kramer,Spain,Zaragoza,04/13/1971
24938,Robt,Alvarado,Portugal,Porto,08/11/1970
24939,Tracy,Nicholson,Italy,Milan,05/19/1978
24940,Karl,Goff,France,Marseille,09/15/2002
24941,Reinaldo,McLaughlin,Spain,Bilbao,02/07/1975
24942,Lewis,Pace,Ireland,Limerick,04/16/1966
24943,Stefan,Pugh,France,Marseille,06/24/1996
24944,Loyd,Lane,France,Toulouse,07/23/1997
24945,Wilfredo,Estrada,England,Liverpool,03/12/1950
24946,Jimmie,Grimes,England,Manchester,07/18/1966
24947,Sylvester,Lindsey,Netherlands,Utrecht,07/27/1975
24948,Kari,Rasmussen,Spain,Valencia,07/03/1966
24949,Dolores,Giles,Ireland,Dublin,06/16/1951
24950,Tabitha,Howell,Spain,Barcelona,11/16/1980
24951,Vilma,Gill,Switzerland,Zürich,08/20/1959
24952,Annette,Holman,England,London,07/14/1968
24953,Keneth,Valdez,Italy,Naples,01/12/1962
24954,Cortez,Shepard,Italy,Naples,08/06/1992
24955,Young,Good,Portugal,Porto,02/21/1958
24956,Irma,Hammond,England,Bristol,09/17/1980
24957,Lena,Knowles,France,Paris,11/22/1958
24958,Maureen,Roy,Netherlands,The Hague,03/11/2001
24959,Vicki,Short,France,Marseille,01/17/1999
24960,Dorothea,Calhoun,France,Nice,05/07/2002
24961,Enoch,Cox,Netherlands,Amsterdam,07/10/1996
24962,Gay,Haney,England,Bristol,05/17/1988
24963,Daniel,Randall,Netherlands,Amsterdam,01/08/1942
24964,Saundra,Ratliff,Italy,Catania,01/07/1985
24965,Edwina,Franklin,Spain,Alicante,08/01/1989
24966,Madelyn,Terry,Germany,Cologne,07/01/1959
24967,Sabrina,Clarke,Ireland,Limerick,06/16/1962
24968,Hunter,Murray,Germany,Berlin,04/11/1975
24969,Jeri,Wolf,England,Liverpool,10/01/1968
24970,Jodi,Delacruz,Germany,Berlin,08/04/1992
24971,Vito,Cabrera,Belgium,Brussels,10/22/1986
24972,Jamel,Bruce,Ireland,Dublin,03/13/1974
24973,Perry,Olson,Ireland,Dublin,01/25/1944
24974,Jacqueline,Rose,Spain,Alicante,06/16/2003
24975,Liliana,Ortega,Netherlands,Rotterdam,09/12/1954
24976,Marvin,Mueller,France,Toulouse,03/18/1998
24977,Oswaldo,Moran,England,Newcastle,02/25/1989
24978,Cliff,Torres,Ireland,Cork,08/10/1998
24979,Steven,Henry,Switzerland,Lucerne,05/02/1991
24980,Mario,Houston,England,Birmingham,03/05/1960
24981,Lorraine,Mullen,Portugal,Porto,04/04/1965
24982,Angela,Perry,Germany,Bonn,08/22/1989
24983,Matilda,Kinney,Italy,Rome,02/07/1971
24984,Conrad,Foreman,England,Leeds,06/20/1954
24985,Hugh,Gonzalez,Italy,Naples,11/22/1963
24986,Vincent,Hyde,Italy,Catania,03/13/1989
24987,Jodie,Alvarez,Italy,Bologna,10/13/1972
24988,Cecelia,Stein,England,Liverpool,11/07/1945
24989,Sherry,Smith,Germany,Munich,08/18/1962
24990,Waylon,Barrett,France,Paris,06/01/1978
24991,Greg,Ortega,England,Manchester,02/04/1969
24992,Velma,Browning,Italy,Catania,07/19/1976
24993,Robert,Spears,England,Manchester,10/17/1959
24994,Nelda,Hobbs,Ireland,Limerick,04/16/1953
24995,Tabitha,Booker,Germany,Düsseldorf,03/27/1968
24996,Bob,Marsh,Spain,Barcelona,10/05/1983
24997,Leland,Hahn,Italy,Rome,05/18/1974
24998,Earline,Kinney,England,Birmingham,08/18/1990
24999,Sophia,Moon,England,Birmingham,01/18/1979
25000,Bobbie,McDonald,France,Toulouse,10/04/1948
25001,Kristen,Ingram,Germany,Düsseldorf,10/13/1961
25002,Jude,Underwood,Italy,Rome,11/24/1950
25003,Amie,Salinas,Belgium,Brussels,11/24/1962
25004,Trent,Delaney,Ireland,Tralee,07/06/1964
25005,Theodore,Valentine,England,Birmingham,11/07/1971
25006,Claudine,Crane,Italy,Florence,09/19/1986
25007,Felix,Leonard,England,Newcastle,10/01/1990
25008,Hong,Morales,Spain,Zaragoza,04/14/1980
25009,Tracie,McPherson,France,Lyon,06/03/1994
25010,Michael,Bailey,England,Birmingham,02/09/1990
25011,Lynn,Reynolds,England,Bristol,10/07/1952
25012,Howard,Donaldson,Ireland,Limerick,09/04/1974
25013,Walker,Nguyen,Germany,Dresden,03/09/1963
25014,Garry,Parker,Spain,Seville,11/01/1963
25015,Ernie,Walter,Ireland,Tralee,05/15/1983
25016,Jermaine,Luna,Spain,Valencia,01/22/2003
25017,Rodolfo,McNeil,Portugal,Lisbon,02/23/1960
25018,Dan,Hernandez,Ireland,Cork,04/06/1971
25019,Boris,McGuire,France,Marseille,05/06/1987
25020,Dwight,Vega,France,Marseille,01/07/1953
25021,Scott,Reynolds,England,Birmingham,03/13/1951
25022,Whitney,Washington,Ireland,Tralee,03/07/2002
25023,Pat,Slater,France,Marseille,11/06/1947
25024,Edward,Adams,France,Nantes,10/13/1947
25025,Alphonse,Hess,France,Nice,06/27/1997
25026,Milton,Wilkinson,Spain,Zaragoza,05/11/1944
25027,Lauri,Anthony,Switzerland,Lucerne,09/22/1981
25028,Lori,Hawkins,France,Marseille,08/14/1971
25029,Franklyn,Wilcox,England,Leeds,03/10/1956
25030,Hunter,McClure,Italy,Rome,02/10/1951
25031,Naomi,OConnor,Spain,Madrid,03/01/1997
25032,August,Schwartz,Italy,Florence,01/14/1946
25033,Manuela,Olson,Italy,Rome,05/21/1968
25034,Ruthie,Jenkins,France,Paris,11/04/1959
25035,Carmen,Mullen,England,Liverpool,07/11/1952
25036,Lenora,McIntyre,England,London,08/27/1993
25037,Joe,Sheppard,Portugal,Lisbon,11/10/1942
25038,Burl,Franco,Germany,Bonn,09/21/1962
25039,Woodrow,Hudson,England,Leeds,06/25/1966
25040,Dolly,Holden,Netherlands,Rotterdam,01/07/1972
25041,Sidney,Johnston,France,Marseille,05/17/1958
25042,Elnora,Black,Germany,Berlin,10/04/1969
25043,Shannon,Good,Italy,Florence,04/24/1944
25044,Etta,Atkinson,France,Nice,02/24/1975
25045,Kenneth,Duke,Ireland,Dublin,07/19/1960
25046,Noah,Montoya,England,Leeds,10/07/1950
25047,Gerardo,Patel,Ireland,Cork,11/19/1949
25048,Jonah,Atkinson,England,Liverpool,01/12/2001
